paper_id,title,final_decision,primary_topics,secondary_topics,emergent_topics,application_area,method_family,evaluation_type,llm_confidence,llm_rationale,review_status,review_notes
d1e6a91e7f11,Financial fraud detection using quantum graph neural networks,include,"[""fraud_and_detection""]","[""quantum_ml_for_finance""]",[],financial fraud detection,variational_or_vqe,benchmark_comparison,0.9000,"This work uses variational quantum graph neural networks to detect financial fraud, comparing performance to classical GNNs.",draft_llm,
d3bf87c97dee,Exponential qubit reduction in optimization for financial transaction settlement,include,"[""optimization_methods""]","[""benchmarking_and_advantage""]",[],financial transaction settlement optimization,variational_or_vqe,real_hardware,0.9000,The paper presents qubit-efficient variational QUBO methods for transaction settlement optimization and benchmarks them on real quantum hardware.,draft_llm,
aa432e276bff,Bermudan option pricing by quantum amplitude estimation and Chebyshev interpolation,include,"[""derivative_pricing""]","[""simulation_and_monte_carlo""]",[],Bermudan option pricing,amplitude_estimation,analytical,0.9000,"The paper develops an analytical quantum amplitude estimation algorithm for Bermudan derivative pricing, demonstrating quadratic speedup over classical Monte Carlo.",draft_llm,
80db1bf3c910,Quantum Machine Learning for Credit Scoring,include,"[""credit_and_lending""]","[""quantum_ml_for_finance""]",[],credit scoring for SMEs,hybrid_unspecified,real_hardware,0.9000,"The paper proposes a hybrid quantum–classical model for credit scoring using real SME default data and experiments on simulators and hardware, fitting credit_and_lending and quantum_ml_for_finance.",draft_llm,
dca63675e36a,Hybrid Quantum Deep Learning for Financial Market Trend Prediction,include,"[""forecasting_and_prediction""]","[""quantum_ml_for_finance""]",[],financial market trend prediction,quantum_ml,simulator,0.9000,The paper focuses on hybrid quantum-classical deep learning for forecasting market trends using quantum ML models evaluated via simulation.,draft_llm,
d20619dba60c,Potential Applications of Quantum Computing for the Insurance Industry,include,"[""insurance_and_actuarial""]","[""simulation_and_monte_carlo""]",[],Insurance contract valuation using Monte Carlo methods,amplitude_estimation,real_hardware,0.9000,The paper focuses on insurance contract valuation via Monte Carlo using Amplitude Estimation and reports results on simulator and real hardware.,draft_llm,
b155d83ad4b5,Quantum Portfolio Optimization with Expert Analysis Evaluation,include,"[""portfolio_optimization""]","[""benchmarking_and_advantage""]",[],quantum-assisted portfolio optimization,qaoa_or_optimization,benchmark_comparison,0.9000,The study benchmarks QAOA and VQE variational algorithms for portfolio optimization with an expert analysis evaluation framework.,draft_llm,
46db6505e091,LEP-QNN: Loan Eligibility Prediction Using Quantum Neural Networks,include,"[""credit_and_lending""]","[""quantum_ml_for_finance""]",[],loan eligibility prediction,quantum_ml,simulator,0.9000,"The paper applies a quantum neural network for loan eligibility prediction, placing it in credit_and_lending and quantum_ml_for_finance with simulator-based evaluation.",draft_llm,
e0532e9f1a61,"Quantum Monte Carlo simulations for financial risk analytics: scenario generation for equity, rate, and credit risk factors",include,"[""risk_management""]","[""simulation_and_monte_carlo""]",[],financial risk analytics for market and credit risk scenario generation,amplitude_estimation,simulator,0.9000,"The paper implements quantum Monte Carlo with amplitude estimation for equity, rate, and credit risk management in simulation.",draft_llm,
3c1b7774da65,Black-Litterman Portfolio Optimization with Noisy Intermediate-Scale Quantum Computers,include,"[""portfolio_optimization""]","[""quantum_ml_for_finance"", ""optimization_methods""]",[],Black-Litterman portfolio optimization with NISQ algorithms,variational_or_vqe,simulator,0.9000,The paper applies VQE and quantum machine learning to the Black-Litterman portfolio optimization model on a simulated NISQ device.,draft_llm,
e3ccb8cc6354,Pricing multi-asset derivatives by finite difference method on a quantum computer,include,"[""derivative_pricing""]",[],[],multi-asset derivative pricing via finite difference methods on quantum computers,linear_systems_or_hhl,analytical,0.9000,Proposes a quantum linear system–based algorithm to analytically solve multidimensional Black–Scholes PDEs for derivative pricing with complexity estimates.,draft_llm,
288305d31b7d,Towards practical Quantum Credit Risk Analysis,include,"[""credit_and_lending""]","[""risk_management""]",[],quantum credit risk analysis for portfolios,amplitude_estimation,simulator,0.9000,The paper proposes improvements to a quantum credit risk analysis algorithm using amplitude estimation and validates it via simulator experiments.,draft_llm,
3b7d3889d285,Quantum Pricing with a Smile: Implementation of Local Volatility Model on Quantum Computer,include,"[""derivative_pricing""]","[""simulation_and_monte_carlo""]",[],local volatility model derivative pricing via quantum Monte Carlo,amplitude_estimation,analytical,0.9000,The paper focuses on implementing and analyzing quantum Monte Carlo algorithms for pricing derivatives under a local volatility model and provides analytic resource estimates.,draft_llm,
075a4a34de90,Efficient state preparation for multivariate Monte Carlo simulation,include,"[""simulation_and_monte_carlo""]","[""derivative_pricing"", ""risk_management""]",[],multivariate Monte Carlo simulation for risk aggregation and multi-asset derivative pricing,other_gate_based,analytical,0.9000,The paper introduces a gate-based algorithmic improvement for multivariate quantum state preparation targeting Monte Carlo simulation in financial risk aggregation and derivative pricing.,draft_llm,
173cd12aee6b,A Quantum Algorithm for Pricing Asian Options on Valuation Trees,include,"[""derivative_pricing""]","[""simulation_and_monte_carlo""]",[],Pricing discrete floating-strike Asian options on valuation trees,amplitude_estimation,analytical,0.9000,"Presents a quantum amplitude estimation algorithm for Asian option pricing, aligning with derivative_pricing and simulation_and_monte_carlo with analytical complexity analysis.",draft_llm,
9700e75505fd,Hybrid Quantum-Classical Algorithms for Loan-Collection Optimization with Loan-Loss Provisions,include,"[""credit_and_lending""]","[""optimization_methods""]",[],loan collection optimization with loan-loss provisions,qaoa_or_optimization,simulator,0.9000,The paper introduces a QAOA-based hybrid algorithm for optimizing loan-collection actions under loan-loss provisions in the credit and lending domain.,draft_llm,
ecd17525083d,Quantum Approximate Optimization Algorithm for Large-Scale Portfolio Selection with Multi-Factor Constraints,include,"[""portfolio_optimization""]","[""optimization_methods""]",[],large-scale portfolio selection with multi-factor constraints,qaoa_or_optimization,conceptual_only,0.9000,"The paper uses QAOA, a hybrid optimization method, for large-scale, multi-factor constrained portfolio optimization with a conceptual comparison to classical solvers.",draft_llm,
a9f80168c4a0,Energy Risk Analysis With Dynamic Amplitude Estimation and Piecewise Approximate Quantum Compiling,include,"[""risk_management""]","[""simulation_and_monte_carlo""]",[],energy contract portfolio risk analysis,amplitude_estimation,real_hardware,0.9000,"The paper uses amplitude estimation on quantum hardware to compute expected values and risk measures (VaR, CVaR) of energy contract portfolios.",draft_llm,
8b25d3b8029a,Improved Quantum Approximate Optimization Algorithm Based on Conditional Value-at-Risk for Portfolio Optimization,include,"[""portfolio_optimization""]","[""optimization_methods""]",[],portfolio optimization using historical Nasdaq stock data,qaoa_or_optimization,simulator,0.9000,The paper proposes an enhanced QAOA variant for NP-hard portfolio optimization using CVaR and validates performance through simulated experiments on historical stock data.,draft_llm,
b9aa74e4bc0d,An Empirical Study on Enhancing Explainability Through Quantum Machine Learning for Credit Risk Analysis,include,"[""credit_and_lending""]","[""quantum_ml_for_finance""]",[],credit risk analysis via credit score classification,quantum_ml,simulator,0.9000,This study applies quantum machine learning models for credit score classification in a credit risk context.,draft_llm,
b10591681791,Enhancing Knapsack-Based Financial Portfolio Optimization Using Quantum Approximate Optimization Algorithm,include,"[""portfolio_optimization""]","[""optimization_methods"", ""benchmarking_and_advantage""]",[],Knapsack-based financial portfolio optimization using QAOA with quantum walk mixer,qaoa_or_optimization,simulator,0.9000,The paper applies QAOA with a quantum walk mixer to a knapsack-based portfolio optimization problem and benchmarks its performance against classical solutions.,draft_llm,
49dc03e35036,A Threshold for Quantum Advantage in Derivative Pricing,include,"[""derivative_pricing""]","[""benchmarking_and_advantage""]",[],quantum resource estimation for derivative pricing,variational_or_vqe,analytical,0.9000,The paper provides resource estimates and benchmarks for quantum derivative pricing using variational circuits to assess quantum advantage.,draft_llm,
c8f73887462d,Quantum Monte Carlo Integration for Simulation-Based Optimisation,include,"[""portfolio_optimization""]","[""risk_management"", ""simulation_and_monte_carlo"", ""benchmarking_and_advantage""]",[],Mean-CVaR and Mean-Variance portfolio optimization using quantum Monte Carlo integration,amplitude_estimation,benchmark_comparison,0.9000,"The paper applies amplitude estimation in quantum Monte Carlo integration to portfolio optimization (Mean-Var, Mean-CVaR) and benchmarks error mitigation methods under noise.",draft_llm,
11aa443287c0,Quantum computational finance: quantum algorithm for portfolio optimization,include,"[""portfolio_optimization""]","[""optimization_methods""]",[],Portfolio optimization,linear_systems_or_hhl,analytical,0.9000,Proposes a theoretical quantum algorithm for Markowitz-style portfolio optimization using linear system techniques with poly(log N) runtime analysis.,draft_llm,
0fb65bb44954,Benchmarking the performance of portfolio optimization with QAOA,include,"[""portfolio_optimization"", ""benchmarking_and_advantage""]","[""optimization_methods""]",[],portfolio optimization in finance,qaoa_or_optimization,benchmark_comparison,0.9000,"The paper benchmarks QAOA variants for portfolio optimization, covering variational forms, parameter optimization, and NISQ noise effects.",draft_llm,
8bb4c5424927,FiD-QAE: A Fidelity-Driven Quantum Autoencoder for Credit Card Fraud Detection,include,"[""fraud_and_detection""]","[""quantum_ml_for_finance""]",[],credit card fraud detection,variational_or_vqe,real_hardware,0.9000,The paper develops a variational quantum autoencoder for credit card fraud detection and validates it on simulators and IBM quantum hardware.,draft_llm,
