paper_id,title,human_decision,ai_decision,ai_confidence,discrepancy_type,re_review_decision,notes
7594aa350335,The impact of quantum computing on the stability of the banking sector in the conditions of extraordinary events,exclude,exclude,0.8900,agree_exclude,exclude,auto: both agree exclude
37afed13f605,Strategic Financial Governance for Enterprise-Wide Quantum-Safe and AI-Driven Security Architecture Transformation Programs,exclude,exclude,0.9200,agree_exclude,exclude,auto: both agree exclude
bb3e39b724b5,Verifying Results of Quantum Circuit Compilation Flows,exclude,exclude,0.9000,agree_exclude,exclude,auto: both agree exclude
2849bbcb864e,Feature Ranking in Credit-Risk with Qudit-Based Networks,include,include,0.9200,agree_include,include,auto: both agree include
9105b7dc6da8,On the Role of Quantum Computing in Science and Cybersecurity,exclude,exclude,0.9200,agree_exclude,exclude,auto: both agree exclude
7d3e1c40ce3f,"Quantum Information Systems: Foundations, Intelligent Algorithms, and Cross-Industry Applications",exclude,exclude,0.9000,agree_exclude,exclude,auto: both agree exclude
ba8e571f1e45,Evaluating the Computational Advantages of the Variational Quantum Circuit Model in Financial Fraud Detection,include,include,0.9300,agree_include,include,auto: both agree include
3f371d854702,"TRANSFORMING RESEARCH WITH QUANTUM COMPUTING: FUNDAMENTALS, IMPLEMENTATIONS, AND APPLICATIONS",exclude,exclude,0.9000,agree_exclude,exclude,auto: both agree exclude
1502fad8d8ac,Applying Quantum Computing to the Renewable Energy Stock Exchange to Reduce the Risk of Investment,include,exclude,0.8000,human_only,include,"auto: human include confirmed (AI conf=0.80, reason=EX-TOOSHORT)"
d6356bf5a8a9,AI-Driven Smart Gating: Transforming Airline Operations,exclude,exclude,0.9500,agree_exclude,exclude,auto: both agree exclude
ba5afbcce6b8,Quantum Machine Learning and Optimisation in Finance,include,exclude,0.7000,human_only,include,"auto: human include confirmed (AI conf=0.70, reason=EX-TOOSHORT)"
0c1e775cac88,Efficient Quantum State Preparation with Bucket Brigade QRAM,exclude,exclude,0.8500,agree_exclude,exclude,auto: both agree exclude
288305d31b7d,Towards practical Quantum Credit Risk Analysis,include,include,0.9200,agree_include,include,auto: both agree include
0cfd33edfd1a,Empowering Credit Scoring Systems with Quantum-Enhanced Machine Learning,include,include,0.8500,agree_include,include,auto: both agree include
c70ae91a70de,The Lie Algebra of XY-mixer Topologies and Warm Starting QAOA for Constrained Optimization,include,include,0.9200,agree_include,include,auto: both agree include
dfb5384e4aec,Innovations and Future Directions in Securing Digital Environments,exclude,exclude,0.9000,agree_exclude,exclude,auto: both agree exclude
13cafedeef93,GEO: Enhancing Combinatorial Optimization with Classical and Quantum Generative Models,exclude,exclude,0.9200,agree_exclude,exclude,auto: both agree exclude
6e3ee30533e9,Scaling in the correlation energies of two-dimensional artificial atoms,exclude,exclude,0.9500,agree_exclude,exclude,auto: both agree exclude
b51364274ad2,Quantum computing reduces systemic risk in financial networks,exclude,exclude,0.8500,agree_exclude,exclude,auto: both agree exclude
cab849abe702,Diagram-to-Circuit QNLP for Financial Sentiment Analysis,include,include,0.9000,agree_include,include,auto: both agree include
1eb085c306aa,Application of Quantum Annealing Algorithm in The Combined Optimization of Credit Score Cards,exclude,exclude,0.9000,agree_exclude,exclude,auto: both agree exclude
7d62a33fcd41,Kuwait + D10Z: $800 Billion Is Not a Strategy — Connecting $800 Billion to the Right Infrastructure Is — Kuwait as the Capital Institutional Anchor of the GCC Sovereign Compute Network,exclude,exclude,0.9200,agree_exclude,exclude,auto: both agree exclude
97554e190434,Promising Fintech Innovations for Digital Ecosystems of Agribusiness,exclude,exclude,0.8900,agree_exclude,exclude,auto: both agree exclude
95ecf8c43fd1,FD4QC: Application of Classical and Quantum-Hybrid Machine Learning for Financial Fraud Detection A Technical Report,include,include,0.9000,agree_include,include,auto: both agree include
97f8ca57e4d1,Advancements in Quantum-Resistant Cryptography: Safeguarding Future Digital Communications,exclude,exclude,0.8500,agree_exclude,exclude,auto: both agree exclude
55025d58c227,Recursive Quantum Decoherence and Classical Emergence Simulator,include,exclude,0.9500,human_only,include,"auto: human include confirmed (AI conf=0.95, reason=EX-NONFIN)"
7fcf835b5f74,Front Matter,exclude,exclude,0.8500,agree_exclude,exclude,auto: both agree exclude
f058d35a5f35,Fast Simulated Annealing inspired by Quantum Monte Carlo,exclude,exclude,0.9000,agree_exclude,exclude,auto: both agree exclude
95588869d78d,What happens when quantum computing re-defines the assessment of investment risk?,exclude,exclude,0.8300,agree_exclude,exclude,auto: both agree exclude
bbae5f143d1d,Strengths and weaknesses of weak-strong cluster problems: A detailed overview of state-of-the-art classical heuristics vs quantum approaches,exclude,exclude,0.9400,agree_exclude,exclude,auto: both agree exclude
12a26364b038,Evaluating Quantum Amplitude Estimation for Pricing Multi-Asset Basket Options,include,include,0.9100,agree_include,include,auto: both agree include
87ac65c206bd,Predict and Conquer: Navigating Algorithm Trade-offs with Quantum Design Automation,include,exclude,0.8400,human_only,include,"auto: human include confirmed (AI conf=0.84, reason=EX-NONFIN)"
a5926c6770dd,Quantum Computing For Data Analytics,exclude,exclude,0.7800,agree_exclude,exclude,auto: both agree exclude
917752bb41f3,An improved penalty-based excited-state variational Monte Carlo approach with deep-learning ansatzes,include,exclude,0.9500,human_only,exclude,"auto: non-finance topic, no finance terms (EX-NONFIN)"
66f18ee7b813,An efficient quantum algorithm for independent component analysis,include,include,0.8800,agree_include,include,auto: both agree include
7a16eea5653a,Next-generation financial encryption using image analyzer algorithms: A design and implementation approach,exclude,exclude,0.8800,agree_exclude,exclude,auto: both agree exclude
ba8b763050ae,A Comparative Technique with Credit card based Fraud detection with Machine Learning and Quantum Algorithm,include,include,0.8500,agree_include,include,auto: both agree include
14d183709128,Influence of Dipole-Dipole Interaction on Formation of Electronic Excitations in a Semiconductor Quantum Well System,exclude,exclude,0.9500,agree_exclude,exclude,auto: both agree exclude
0f5c4894ccb6,"КВАНТОВИЙ МЕТОД ОПОРНИХ ВЕКТОРІВ: РОЗРОБКА ВАРІАЦІЙНИХ АЛГОРИТМІВ ДЛЯ РЕАЛІЗАЦІЇ КЛАСИФІКАЦІЇ ДАНИХ У ТЕХНІЧНИХ, ПРИРОДНИЧИХ І СОЦІАЛЬНО-ЕКОНОМІЧНИХ СИСТЕМАХ",include,include,0.8500,agree_include,include,auto: both agree include
66969a83b1e5,Robust decompositions of quantum states,exclude,exclude,0.9500,agree_exclude,exclude,auto: both agree exclude
a4777ce71497,Quantum Amplitude Loading for Rainbow Options Pricing,include,include,0.9300,agree_include,include,auto: both agree include
3fb78ea9b31b,Quantum beetle antennae search: a novel technique for the constrained portfolio optimization problem,include,exclude,0.7000,human_only,include,"auto: human include confirmed (AI conf=0.70, reason=EX-TOOSHORT)"
6f6905d8948a,Quantum neural networks with data re-uploading for urban traffic time series forecasting,exclude,exclude,0.9500,agree_exclude,exclude,auto: both agree exclude
17bf34700dca,Capturing dynamics with noisy quantum computers,include,include,0.8500,agree_include,include,auto: both agree include
10e947e4e6c8,Optimizing Quantum Algorithms on Bipotent Architectures,include,include,0.9200,agree_include,include,auto: both agree include
5a3e1c66be6e,Smart Vault Security in Banks: A Quantum AI-Enabled Intrusion Detection System,include,include,0.8800,agree_include,include,auto: both agree include
04f8c09bc88c,"Quantum computing applications in High Energy Physics: clustering, integration and generative models",exclude,exclude,0.9500,agree_exclude,exclude,auto: both agree exclude
7b4855a804c1,Quantum Computations and Option Pricing,include,exclude,0.7000,human_only,include,"auto: human include confirmed (AI conf=0.70, reason=EX-TOOSHORT)"
b10591681791,Enhancing Knapsack-Based Financial Portfolio Optimization Using Quantum Approximate Optimization Algorithm,include,include,0.9200,agree_include,include,auto: both agree include
2fc73ac36a13,Quantum Computing as a Service: Transforming Enterprise Computing Through Cloud-Based Quantum Solutions,exclude,exclude,0.9000,agree_exclude,exclude,auto: both agree exclude
34ee83ce9c9b,Implementing Post-Quantum Cyber Security in Financial Systems,exclude,exclude,0.8600,agree_exclude,exclude,auto: both agree exclude
39d2802c1f8a,Distributed Cyber-infrastructures and Artificial Intelligence in Hybrid Post-Quantum Era,exclude,exclude,0.9500,agree_exclude,exclude,auto: both agree exclude
9ea18a0e8bfd,Quantum Graph Partitioning Delays Cascade Failure Phase Transition in Financial Networks,include,exclude,0.7500,human_only,include,"auto: human include confirmed (AI conf=0.75, reason=EX-TOOSHORT)"
b4569ebabc11,A survey on secure multi-party computation techniques based on private set intersection,exclude,exclude,0.8500,agree_exclude,exclude,auto: both agree exclude
07ffc6d017ba,Interatomic force from neural network based variational quantum Monte Carlo,include,exclude,0.9500,human_only,exclude,"auto: non-finance topic, no finance terms (EX-NONFIN)"
5d534083c368,Solving non-native combinatorial optimization problems using hybrid quantum-classical algorithms,include,exclude,0.9000,human_only,include,"auto: human include confirmed (AI conf=0.90, reason=EX-NONFIN)"
96934c448f44,Big Data in Finance: Data processing and storage solutions for handling large financial datasets,exclude,exclude,0.9500,agree_exclude,exclude,auto: both agree exclude
e53a9047880e,Hybrid Quantum-Classical Neural Network (HQCNN) for Crypto Price Forecasting,include,include,0.9200,agree_include,include,auto: both agree include
bf58fe5bd197,"Converging AI innovation and quantum security for data-driven compliance, financial crime re-regulation",exclude,exclude,0.7800,agree_exclude,exclude,auto: both agree exclude
2bb96fecae4b,Portfolio rebalancing experiments using the Quantum Alternating Operator Ansatz,include,include,0.9300,agree_include,include,auto: both agree include
045306ad1a16,CVaR-Based Variational Quantum Optimization for User Association in Handoff-Aware Vehicular Networks,include,exclude,0.9400,human_only,include,"auto: human include confirmed (AI conf=0.94, reason=EX-NONFIN)"
4f428be7e7d7,AQUA: an Agile Process to Develop Quantum Annealing Applications,exclude,exclude,0.9400,agree_exclude,exclude,auto: both agree exclude
3a3ba897009d,QAOA applied to the portfolio optimization problem,include,include,0.9200,agree_include,include,auto: both agree include
746946556c96,A Modified Quantum-Inspired Genetic Algorithm for Continuum Structural Topology Optimization,exclude,exclude,0.9800,agree_exclude,exclude,auto: both agree exclude
b230c4517f7e,AI in Asset Management: Combining Machine Learning with Human Insight - A Technical Review,exclude,exclude,0.8500,agree_exclude,exclude,auto: both agree exclude
2c08f167eefd,AN INTELLIGENT SOFT COMPUTING FRAMEWORK FOR FORECASTING STOCK MOVEMENT DIRECTION IN INTERNATIONAL STOCK MARKETS,exclude,exclude,0.7000,agree_exclude,exclude,auto: both agree exclude
d2f77803f465,Integrating Machine Learning Algorithms With Quantum Annealing Solvers for Online Fraud Detection,exclude,exclude,0.9500,agree_exclude,exclude,auto: both agree exclude
dde17bcf108e,Analyzing the Data of Software Security Life-Span: Quantum Computing Era,exclude,exclude,0.9200,agree_exclude,exclude,auto: both agree exclude
8753123d70b7,Quantum Clarity: Solving Complex Problems,exclude,exclude,0.7500,agree_exclude,exclude,auto: both agree exclude
39e897283cac,Exploring the synergistic potential of quantum annealing and gate model computing for portfolio optimization,include,include,0.9000,agree_include,include,auto: both agree include
58470ab028ef,Quantum Autoencoder for Enhanced Fraud Detection in Imbalanced Credit Card Dataset,include,include,0.8700,agree_include,include,auto: both agree include
8273d16888f1,Secure Multi-Agent Quantum Communication: Towards the Most Efficient Scheme (a Pedagogical Remark),exclude,exclude,0.9000,agree_exclude,exclude,auto: both agree exclude
c56a3ba7d912,Quantum Reservoir Computing for Credit Card Default Prediction on a Neutral Atom Platform,exclude,include,0.0000,ai_rescue,include,auto: AI rescue accepted - finance + gate-based (conf=0.00)
1131fdc73bf5,Optimal feature selection in credit scoring and classification using a quantum annealer,exclude,exclude,0.9500,agree_exclude,exclude,auto: both agree exclude
c1099bb22b6f,TRANSFORMATIVE IMPACT AND CHALLENGES OF DISRUPTIVE TECHNOLOGIES IN THE FINANCIAL SERVICES SECTOR,exclude,exclude,0.9000,agree_exclude,exclude,auto: both agree exclude
0d2454aaf458,ScrollClaim v1.3.1: Semantic Root Protocol & Runtime Enforcement for the Scroll-Locked PDE Kernel,exclude,exclude,0.9500,agree_exclude,exclude,auto: both agree exclude
fecec04a1ab0,Towards Quantum-Accelerated Urban Systems: Integrating Quantum Computing into Saudi Smart City Megaprojects,exclude,exclude,0.9500,agree_exclude,exclude,auto: both agree exclude
0757b9aa9a3b,Parametric Quantum Feature Selection Methods for Fraud andDefault Detection,include,exclude,0.9200,human_only,include,"auto: human include confirmed (AI conf=0.92, reason=EX-PARADIGM)"
